job_index,block_id,route,family,split,evaluation_seed,traffic_manager_seed,arm,order_position,job_id,collision,collision_pedestrian,collision_vehicle,collision_layout,route_completion,driving_score,success,timeout,route_timeout,scenario_timeout,blocked,route_deviation,frame_count,switch_rate,original_flagged_rate,all_unsafe_rate,mechanism_available
1473,block-0491,Base_BadParking_0002,BadParking_002,Base,2,20002,baseline,1,Base_BadParking_0002__s2__baseline,0.0,0.0,0.0,0.0,100.0,49.313919,1.0,0.0,0.0,0.0,0.0,0.0,1195,0.0,0.0,0.0,1
1474,block-0491,Base_BadParking_0002,BadParking_002,Base,2,20002,temporal,2,Base_BadParking_0002__s2__temporal,0.0,0.0,0.0,0.0,100.0,49.551133,1.0,0.0,0.0,0.0,0.0,0.0,1188,0.09259259259259259,0.12037037037037036,0.02356902356902357,1
1475,block-0491,Base_BadParking_0002,BadParking_002,Base,2,20002,current_frame,3,Base_BadParking_0002__s2__current_frame,0.0,0.0,0.0,0.0,100.0,46.504526,1.0,0.0,0.0,0.0,0.0,0.0,1247,0.161186848436247,0.18765036086607859,0.02566158781074579,1
1476,block-0492,Generalization_ConstructionPermutations_1015,ConstructionPermutations_015,Generalization,3,30015,current_frame,1,Generalization_ConstructionPermutations_1015__s3__current_frame,1.0,0.0,0.0,1.0,17.65,2.086966,0.0,0.0,0.0,0.0,1.0,0.0,4456,0.03298922800718133,0.06328545780969479,0.016831238779174147,1
1477,block-0492,Generalization_ConstructionPermutations_1015,ConstructionPermutations_015,Generalization,3,30015,baseline,2,Generalization_ConstructionPermutations_1015__s3__baseline,1.0,0.0,1.0,0.0,100.0,22.180194,0.0,0.0,0.0,0.0,0.0,0.0,5175,0.0,0.0,0.0,1
1478,block-0492,Generalization_ConstructionPermutations_1015,ConstructionPermutations_015,Generalization,3,30015,temporal,3,Generalization_ConstructionPermutations_1015__s3__temporal,1.0,0.0,1.0,0.0,100.0,7.678132,0.0,1.0,0.0,1.0,0.0,0.0,6014,0.06551380113069505,0.826737612238111,0.25473894246757567,1
1479,block-0493,Generalization_OppositeConstruction_1053,OppositeConstruction_053,Generalization,3,30053,current_frame,1,Generalization_OppositeConstruction_1053__s3__current_frame,0.0,0.0,0.0,0.0,100.0,82.291594,1.0,0.0,0.0,0.0,0.0,0.0,1109,0.008115419296663661,0.10820559062218214,0.10009017132551848,1
1480,block-0493,Generalization_OppositeConstruction_1053,OppositeConstruction_053,Generalization,3,30053,baseline,2,Generalization_OppositeConstruction_1053__s3__baseline,0.0,0.0,0.0,0.0,100.0,82.772954,1.0,0.0,0.0,0.0,0.0,0.0,1126,0.0,0.0,0.0,1
1481,block-0493,Generalization_OppositeConstruction_1053,OppositeConstruction_053,Generalization,3,30053,temporal,3,Generalization_OppositeConstruction_1053__s3__temporal,0.0,0.0,0.0,0.0,100.0,83.343046,1.0,0.0,0.0,0.0,0.0,0.0,1102,0.016333938294010888,0.041742286751361164,0.025408348457350273,1
1482,block-0494,Generalization_CustomObstacles_1027,CustomObstacles_027,Generalization,2,20027,baseline,1,Generalization_CustomObstacles_1027__s2__baseline,1.0,0.0,0.0,1.0,100.0,6.839224,0.0,0.0,0.0,0.0,0.0,0.0,991,0.0,0.0,0.0,1
1483,block-0494,Generalization_CustomObstacles_1027,CustomObstacles_027,Generalization,2,20027,temporal,2,Generalization_CustomObstacles_1027__s2__temporal,1.0,0.0,0.0,1.0,100.0,37.704294,0.0,0.0,0.0,0.0,0.0,0.0,984,0.11077235772357724,0.22764227642276422,0.11686991869918699,1
1484,block-0494,Generalization_CustomObstacles_1027,CustomObstacles_027,Generalization,2,20027,current_frame,3,Generalization_CustomObstacles_1027__s2__current_frame,1.0,0.0,0.0,1.0,100.0,38.352722,0.0,0.0,0.0,0.0,0.0,0.0,988,0.20040485829959515,0.3522267206477733,0.15182186234817813,1
1485,block-0495,Generalization_Wall_1099,Wall_099,Generalization,1,10099,current_frame,1,Generalization_Wall_1099__s1__current_frame,1.0,0.0,0.0,1.0,100.0,50.98844,0.0,0.0,0.0,0.0,0.0,0.0,1889,0.06193753308628904,0.6686077289571202,0.6066701958708312,1
1486,block-0495,Generalization_Wall_1099,Wall_099,Generalization,1,10099,baseline,2,Generalization_Wall_1099__s1__baseline,1.0,0.0,0.0,1.0,100.0,50.873069,0.0,0.0,0.0,0.0,0.0,0.0,1893,0.0,0.0,0.0,1
1487,block-0495,Generalization_Wall_1099,Wall_099,Generalization,1,10099,temporal,3,Generalization_Wall_1099__s1__temporal,1.0,0.0,0.0,1.0,100.0,56.668537,0.0,0.0,0.0,0.0,0.0,0.0,1866,0.07609860664523044,0.6806002143622722,0.6045016077170418,1
1488,block-0496,Generalization_PedestrianOtherBlocker_1072,PedestrianOtherBlocker_072,Generalization,1,10072,baseline,1,Generalization_PedestrianOtherBlocker_1072__s1__baseline,1.0,1.0,0.0,0.0,100.0,45.6635,0.0,0.0,0.0,0.0,0.0,0.0,776,0.0,0.0,0.0,1
1489,block-0496,Generalization_PedestrianOtherBlocker_1072,PedestrianOtherBlocker_072,Generalization,1,10072,current_frame,2,Generalization_PedestrianOtherBlocker_1072__s1__current_frame,0.0,0.0,0.0,0.0,100.0,91.333,1.0,0.0,0.0,0.0,0.0,0.0,840,0.14404761904761904,0.22976190476190475,0.08571428571428572,1
1490,block-0496,Generalization_PedestrianOtherBlocker_1072,PedestrianOtherBlocker_072,Generalization,1,10072,temporal,3,Generalization_PedestrianOtherBlocker_1072__s1__temporal,1.0,1.0,0.0,0.0,100.0,45.482,0.0,0.0,0.0,0.0,0.0,0.0,766,0.06657963446475196,0.12663185378590078,0.05352480417754569,1
1491,block-0497,Generalization_PassableObstacles_1060,PassableObstacles_060,Generalization,2,20060,baseline,1,Generalization_PassableObstacles_1060__s2__baseline,0.0,0.0,0.0,0.0,100.0,76.774971,1.0,0.0,0.0,0.0,0.0,0.0,662,0.0,0.0,0.0,1
1492,block-0497,Generalization_PassableObstacles_1060,PassableObstacles_060,Generalization,2,20060,temporal,2,Generalization_PassableObstacles_1060__s2__temporal,0.0,0.0,0.0,0.0,100.0,83.540554,1.0,0.0,0.0,0.0,0.0,0.0,679,0.041237113402061855,0.1134020618556701,0.07216494845360824,1
1493,block-0497,Generalization_PassableObstacles_1060,PassableObstacles_060,Generalization,2,20060,current_frame,3,Generalization_PassableObstacles_1060__s2__current_frame,0.0,0.0,0.0,0.0,100.0,89.347,1.0,0.0,0.0,0.0,0.0,0.0,666,0.11261261261261261,0.22522522522522523,0.11261261261261261,1
1494,block-0498,Base_PassableObstacles_0063,PassableObstacles_063,Base,1,10063,temporal,1,Base_PassableObstacles_0063__s1__temporal,0.0,0.0,0.0,0.0,100.0,69.084473,1.0,0.0,0.0,0.0,0.0,0.0,1235,0.01862348178137652,0.029959514170040485,0.011336032388663968,1
1495,block-0498,Base_PassableObstacles_0063,PassableObstacles_063,Base,1,10063,baseline,2,Base_PassableObstacles_0063__s1__baseline,0.0,0.0,0.0,0.0,100.0,70.085654,1.0,0.0,0.0,0.0,0.0,0.0,1190,0.0,0.0,0.0,1
1496,block-0498,Base_PassableObstacles_0063,PassableObstacles_063,Base,1,10063,current_frame,3,Base_PassableObstacles_0063__s1__current_frame,0.0,0.0,0.0,0.0,100.0,68.847842,1.0,0.0,0.0,0.0,0.0,0.0,1222,0.012274959083469721,0.07774140752864157,0.06546644844517185,1
1497,block-0499,Generalization_FullyBlocked_1030,FullyBlocked_030,Generalization,3,30030,temporal,1,Generalization_FullyBlocked_1030__s3__temporal,1.0,0.0,0.0,1.0,11.81,3.243321,0.0,0.0,0.0,0.0,1.0,0.0,4707,0.010834926704907584,0.9983004036541322,0.9874654769492246,1
1498,block-0499,Generalization_FullyBlocked_1030,FullyBlocked_030,Generalization,3,30030,current_frame,2,Generalization_FullyBlocked_1030__s3__current_frame,1.0,0.0,0.0,1.0,11.81,2.108159,0.0,0.0,0.0,0.0,1.0,0.0,4721,0.00042363905952128787,1.0,0.9995763609404787,1
1499,block-0499,Generalization_FullyBlocked_1030,FullyBlocked_030,Generalization,3,30030,baseline,3,Generalization_FullyBlocked_1030__s3__baseline,1.0,0.0,0.0,1.0,11.39,2.033186,0.0,0.0,0.0,0.0,1.0,0.0,5686,0.0,0.0,0.0,1
1500,block-0500,Base_OppositeConstruction_0053,OppositeConstruction_053,Base,1,10053,current_frame,1,Base_OppositeConstruction_0053__s1__current_frame,0.0,0.0,0.0,0.0,100.0,72.033908,1.0,0.0,0.0,0.0,0.0,0.0,1070,0.007476635514018692,0.08971962616822429,0.08224299065420561,1
1501,block-0500,Base_OppositeConstruction_0053,OppositeConstruction_053,Base,1,10053,baseline,2,Base_OppositeConstruction_0053__s1__baseline,0.0,0.0,0.0,0.0,100.0,74.637154,1.0,0.0,0.0,0.0,0.0,0.0,1089,0.0,0.0,0.0,1
1502,block-0500,Base_OppositeConstruction_0053,OppositeConstruction_053,Base,1,10053,temporal,3,Base_OppositeConstruction_0053__s1__temporal,0.0,0.0,0.0,0.0,100.0,74.699337,1.0,0.0,0.0,0.0,0.0,0.0,1050,0.009523809523809525,0.02857142857142857,0.01904761904761905,1
1503,block-0501,Base_RightConstruction_0091,RightConstruction_091,Base,3,30091,temporal,1,Base_RightConstruction_0091__s3__temporal,0.0,0.0,0.0,0.0,100.0,91.311814,1.0,0.0,0.0,0.0,0.0,0.0,708,0.0748587570621469,0.08757062146892655,0.012711864406779662,1
1504,block-0501,Base_RightConstruction_0091,RightConstruction_091,Base,3,30091,baseline,2,Base_RightConstruction_0091__s3__baseline,0.0,0.0,0.0,0.0,100.0,91.373793,1.0,0.0,0.0,0.0,0.0,0.0,825,0.0,0.0,0.0,1
1505,block-0501,Base_RightConstruction_0091,RightConstruction_091,Base,3,30091,current_frame,3,Base_RightConstruction_0091__s3__current_frame,0.0,0.0,0.0,0.0,100.0,91.675334,1.0,0.0,0.0,0.0,0.0,0.0,733,0.15143246930422918,0.24147339699863574,0.09004092769440655,1
1506,block-0502,Base_OppositeConstruction_0051,OppositeConstruction_051,Base,1,10051,current_frame,1,Base_OppositeConstruction_0051__s1__current_frame,0.0,0.0,0.0,0.0,100.0,78.08765,1.0,0.0,0.0,0.0,0.0,0.0,1196,0.03511705685618729,0.08612040133779264,0.05100334448160535,1
1507,block-0502,Base_OppositeConstruction_0051,OppositeConstruction_051,Base,1,10051,baseline,2,Base_OppositeConstruction_0051__s1__baseline,0.0,0.0,0.0,0.0,100.0,76.307157,1.0,0.0,0.0,0.0,0.0,0.0,1267,0.0,0.0,0.0,1
1508,block-0502,Base_OppositeConstruction_0051,OppositeConstruction_051,Base,1,10051,temporal,3,Base_OppositeConstruction_0051__s1__temporal,0.0,0.0,0.0,0.0,100.0,75.722414,1.0,0.0,0.0,0.0,0.0,0.0,1240,0.014516129032258065,0.02338709677419355,0.008870967741935484,1
1509,block-0503,Generalization_CustomObstacles_1026,CustomObstacles_026,Generalization,3,30026,current_frame,1,Generalization_CustomObstacles_1026__s3__current_frame,0.0,0.0,0.0,0.0,100.0,41.554708,1.0,0.0,0.0,0.0,0.0,0.0,1797,0.08291597106288258,0.11018363939899833,0.027267668336115748,1
1510,block-0503,Generalization_CustomObstacles_1026,CustomObstacles_026,Generalization,3,30026,baseline,2,Generalization_CustomObstacles_1026__s3__baseline,1.0,0.0,0.0,1.0,100.0,26.323131,0.0,0.0,0.0,0.0,0.0,0.0,1817,0.0,0.0,0.0,1
1511,block-0503,Generalization_CustomObstacles_1026,CustomObstacles_026,Generalization,3,30026,temporal,3,Generalization_CustomObstacles_1026__s3__temporal,1.0,0.0,0.0,1.0,100.0,28.127527,0.0,0.0,0.0,0.0,0.0,0.0,1675,0.03582089552238806,0.08298507462686568,0.047164179104477615,1
1512,block-0504,Base_CustomObstacles_0028,CustomObstacles_028,Base,1,10028,current_frame,1,Base_CustomObstacles_0028__s1__current_frame,1.0,0.0,1.0,0.0,100.0,53.095231,0.0,0.0,0.0,0.0,0.0,0.0,1536,0.036458333333333336,0.08333333333333333,0.045572916666666664,1
1513,block-0504,Base_CustomObstacles_0028,CustomObstacles_028,Base,1,10028,temporal,2,Base_CustomObstacles_0028__s1__temporal,1.0,0.0,1.0,0.0,100.0,30.322195,0.0,1.0,0.0,1.0,0.0,0.0,5950,0.012436974789915966,0.7712605042016807,0.7557983193277311,1
1514,block-0504,Base_CustomObstacles_0028,CustomObstacles_028,Base,1,10028,baseline,3,Base_CustomObstacles_0028__s1__baseline,1.0,0.0,1.0,0.0,100.0,29.449431,0.0,1.0,0.0,1.0,0.0,0.0,5996,0.0,0.0,0.0,1
1515,block-0505,Generalization_Animals_1080,Animals_080,Generalization,1,10080,current_frame,1,Generalization_Animals_1080__s1__current_frame,1.0,1.0,0.0,0.0,100.0,20.43354,0.0,0.0,0.0,0.0,0.0,0.0,1114,0.3527827648114901,0.43087971274685816,0.07809694793536805,1
1516,block-0505,Generalization_Animals_1080,Animals_080,Generalization,1,10080,baseline,2,Generalization_Animals_1080__s1__baseline,1.0,1.0,0.0,0.0,100.0,21.590199,0.0,0.0,0.0,0.0,0.0,0.0,1075,0.0,0.0,0.0,1
1517,block-0505,Generalization_Animals_1080,Animals_080,Generalization,1,10080,temporal,3,Generalization_Animals_1080__s1__temporal,1.0,1.0,0.0,0.0,100.0,20.867719,0.0,0.0,0.0,0.0,0.0,0.0,1089,0.1854912764003673,0.23232323232323232,0.046831955922865015,1
1518,block-0506,Base_Animals_0081,Animals_081,Base,1,10081,baseline,1,Base_Animals_0081__s1__baseline,1.0,0.0,0.0,1.0,69.02,6.537441,0.0,0.0,0.0,0.0,1.0,0.0,4056,0.0,0.0,0.0,1
1519,block-0506,Base_Animals_0081,Animals_081,Base,1,10081,temporal,2,Base_Animals_0081__s1__temporal,1.0,0.0,0.0,1.0,68.25,4.587884,0.0,0.0,0.0,0.0,1.0,0.0,4052,0.014313919052319843,0.917324777887463,0.9030108588351431,1
1520,block-0506,Base_Animals_0081,Animals_081,Base,1,10081,current_frame,3,Base_Animals_0081__s1__current_frame,1.0,0.0,0.0,1.0,68.25,3.718821,0.0,0.0,0.0,0.0,1.0,0.0,4052,0.024925962487660415,0.9299111549851925,0.9047384007897334,1
1521,block-0507,Generalization_OppositeConstruction_1050,OppositeConstruction_050,Generalization,2,20050,current_frame,1,Generalization_OppositeConstruction_1050__s2__current_frame,0.0,0.0,0.0,0.0,100.0,92.905,1.0,0.0,0.0,0.0,0.0,0.0,1053,0.16524216524216523,0.21082621082621084,0.045584045584045586,1
1522,block-0507,Generalization_OppositeConstruction_1050,OppositeConstruction_050,Generalization,2,20050,temporal,2,Generalization_OppositeConstruction_1050__s2__temporal,0.0,0.0,0.0,0.0,100.0,92.951866,1.0,0.0,0.0,0.0,0.0,0.0,908,0.11343612334801761,0.12444933920704845,0.011013215859030838,1
1523,block-0507,Generalization_OppositeConstruction_1050,OppositeConstruction_050,Generalization,2,20050,baseline,3,Generalization_OppositeConstruction_1050__s2__baseline,0.0,0.0,0.0,0.0,100.0,93.332078,1.0,0.0,0.0,0.0,0.0,0.0,896,0.0,0.0,0.0,1
1524,block-0508,Generalization_CustomObstacles_1028,CustomObstacles_028,Generalization,2,20028,temporal,1,Generalization_CustomObstacles_1028__s2__temporal,1.0,0.0,0.0,1.0,100.0,44.181849,0.0,0.0,0.0,0.0,0.0,0.0,1418,0.04442877291960508,0.1325811001410437,0.08815232722143865,1
1525,block-0508,Generalization_CustomObstacles_1028,CustomObstacles_028,Generalization,2,20028,baseline,2,Generalization_CustomObstacles_1028__s2__baseline,1.0,0.0,0.0,1.0,100.0,43.506054,0.0,0.0,0.0,0.0,0.0,0.0,1425,0.0,0.0,0.0,1
1526,block-0508,Generalization_CustomObstacles_1028,CustomObstacles_028,Generalization,2,20028,current_frame,3,Generalization_CustomObstacles_1028__s2__current_frame,1.0,0.0,0.0,1.0,100.0,2.110367,0.0,0.0,0.0,0.0,0.0,0.0,1435,0.05435540069686411,0.5825783972125436,0.5282229965156794,1
1527,block-0509,Base_BadParking_0001,BadParking_001,Base,3,30001,current_frame,1,Base_BadParking_0001__s3__current_frame,0.0,0.0,0.0,0.0,100.0,55.846405,1.0,0.0,0.0,0.0,0.0,0.0,1026,0.12280701754385964,0.24366471734892786,0.12085769980506822,1
1528,block-0509,Base_BadParking_0001,BadParking_001,Base,3,30001,temporal,2,Base_BadParking_0001__s3__temporal,0.0,0.0,0.0,0.0,100.0,52.80037,1.0,0.0,0.0,0.0,0.0,0.0,1025,0.2175609756097561,0.25365853658536586,0.03414634146341464,1
1529,block-0509,Base_BadParking_0001,BadParking_001,Base,3,30001,baseline,3,Base_BadParking_0001__s3__baseline,0.0,0.0,0.0,0.0,100.0,54.272476,1.0,0.0,0.0,0.0,0.0,0.0,1032,0.0,0.0,0.0,1
1530,block-0510,Base_OppositeConstruction_0054,OppositeConstruction_054,Base,1,10054,baseline,1,Base_OppositeConstruction_0054__s1__baseline,0.0,0.0,0.0,0.0,100.0,75.563012,1.0,0.0,0.0,0.0,0.0,0.0,828,0.0,0.0,0.0,1
1531,block-0510,Base_OppositeConstruction_0054,OppositeConstruction_054,Base,1,10054,temporal,2,Base_OppositeConstruction_0054__s1__temporal,0.0,0.0,0.0,0.0,100.0,76.134393,1.0,0.0,0.0,0.0,0.0,0.0,811,0.025893958076448828,0.0345252774352651,0.008631319358816275,1
1532,block-0510,Base_OppositeConstruction_0054,OppositeConstruction_054,Base,1,10054,current_frame,3,Base_OppositeConstruction_0054__s1__current_frame,0.0,0.0,0.0,0.0,100.0,77.32822,1.0,0.0,0.0,0.0,0.0,0.0,818,0.07334963325183375,0.1332518337408313,0.05990220048899755,1
1533,block-0511,Base_BadParking_0004,BadParking_004,Base,1,10004,temporal,1,Base_BadParking_0004__s1__temporal,1.0,0.0,1.0,0.0,100.0,16.235051,0.0,1.0,0.0,1.0,0.0,0.0,6311,0.3766439549992077,0.6846775471399145,0.30232926636032326,1
1534,block-0511,Base_BadParking_0004,BadParking_004,Base,1,10004,baseline,2,Base_BadParking_0004__s1__baseline,1.0,0.0,1.0,0.0,100.0,17.910682,0.0,1.0,0.0,1.0,0.0,0.0,6322,0.0,0.0,0.0,1
1535,block-0511,Base_BadParking_0004,BadParking_004,Base,1,10004,current_frame,3,Base_BadParking_0004__s1__current_frame,1.0,0.0,1.0,0.0,100.0,23.585585,0.0,0.0,0.0,0.0,0.0,0.0,2847,0.2054794520547945,0.32279592553565156,0.11731647348085704,1
1536,block-0512,Base_RightConstruction_0090,RightConstruction_090,Base,3,30090,current_frame,1,Base_RightConstruction_0090__s3__current_frame,1.0,0.0,0.0,1.0,7.71,1.761672,0.0,0.0,0.0,0.0,1.0,0.0,3739,0.20887937951323884,0.2102166354640278,0.001337255950788981,1
1537,block-0512,Base_RightConstruction_0090,RightConstruction_090,Base,3,30090,temporal,2,Base_RightConstruction_0090__s3__temporal,1.0,0.0,0.0,1.0,13.04,1.9896,0.0,0.0,0.0,0.0,1.0,0.0,3837,0.022413343758144383,0.026583268178264268,0.004169924420119885,1
1538,block-0512,Base_RightConstruction_0090,RightConstruction_090,Base,3,30090,baseline,3,Base_RightConstruction_0090__s3__baseline,1.0,0.0,0.0,1.0,16.37,4.793079,0.0,0.0,0.0,0.0,1.0,0.0,4387,0.0,0.0,0.0,1
1539,block-0513,Generalization_PedestrianCrowd_1066,PedestrianCrowd_066,Generalization,2,20066,baseline,1,Generalization_PedestrianCrowd_1066__s2__baseline,1.0,0.0,1.0,0.0,16.42,4.82748,0.0,1.0,1.0,1.0,0.0,0.0,6392,0.0,0.0,0.0,1
1540,block-0513,Generalization_PedestrianCrowd_1066,PedestrianCrowd_066,Generalization,2,20066,temporal,2,Generalization_PedestrianCrowd_1066__s2__temporal,1.0,0.0,1.0,0.0,16.42,4.82748,0.0,1.0,1.0,1.0,0.0,0.0,6392,0.062265331664580724,0.994837296620776,0.928035043804756,1
1541,block-0513,Generalization_PedestrianCrowd_1066,PedestrianCrowd_066,Generalization,2,20066,current_frame,3,Generalization_PedestrianCrowd_1066__s2__current_frame,1.0,0.0,1.0,0.0,16.42,4.82748,0.0,1.0,1.0,1.0,0.0,0.0,6392,0.1005944931163955,0.9671464330413017,0.860450563204005,1
1542,block-0514,Generalization_PedestrianCrowd_1065,PedestrianCrowd_065,Generalization,2,20065,current_frame,1,Generalization_PedestrianCrowd_1065__s2__current_frame,1.0,0.0,1.0,0.0,100.0,46.233086,0.0,0.0,0.0,0.0,0.0,0.0,813,0.23493234932349324,0.3726937269372694,0.13776137761377613,1
1543,block-0514,Generalization_PedestrianCrowd_1065,PedestrianCrowd_065,Generalization,2,20065,temporal,2,Generalization_PedestrianCrowd_1065__s2__temporal,1.0,0.0,1.0,0.0,100.0,49.30435,0.0,0.0,0.0,0.0,0.0,0.0,808,0.2524752475247525,0.28094059405940597,0.028465346534653466,1
1544,block-0514,Generalization_PedestrianCrowd_1065,PedestrianCrowd_065,Generalization,2,20065,baseline,3,Generalization_PedestrianCrowd_1065__s2__baseline,1.0,0.0,1.0,0.0,100.0,39.912903,0.0,0.0,0.0,0.0,0.0,0.0,1577,0.0,0.0,0.0,1
1545,block-0515,Base_PassableObstacles_0061,PassableObstacles_061,Base,3,30061,temporal,1,Base_PassableObstacles_0061__s3__temporal,0.0,0.0,0.0,0.0,100.0,90.196,1.0,0.0,0.0,0.0,0.0,0.0,578,0.11072664359861592,0.12110726643598616,0.010380622837370242,1
1546,block-0515,Base_PassableObstacles_0061,PassableObstacles_061,Base,3,30061,baseline,2,Base_PassableObstacles_0061__s3__baseline,0.0,0.0,0.0,0.0,100.0,89.797,1.0,0.0,0.0,0.0,0.0,0.0,575,0.0,0.0,0.0,1
1547,block-0515,Base_PassableObstacles_0061,PassableObstacles_061,Base,3,30061,current_frame,3,Base_PassableObstacles_0061__s3__current_frame,0.0,0.0,0.0,0.0,100.0,89.784028,1.0,0.0,0.0,0.0,0.0,0.0,567,0.26455026455026454,0.36507936507936506,0.10052910052910052,1
1548,block-0516,Generalization_PedestriansOnRoad_1088,PedestriansOnRoad_088,Generalization,3,30088,temporal,1,Generalization_PedestriansOnRoad_1088__s3__temporal,0.0,0.0,0.0,0.0,100.0,85.222757,1.0,0.0,0.0,0.0,0.0,0.0,1027,0.11489776046738072,0.21324245374878287,0.09834469328140215,1
1549,block-0516,Generalization_PedestriansOnRoad_1088,PedestriansOnRoad_088,Generalization,3,30088,current_frame,2,Generalization_PedestriansOnRoad_1088__s3__current_frame,0.0,0.0,0.0,0.0,100.0,85.891684,1.0,0.0,0.0,0.0,0.0,0.0,1025,0.335609756097561,0.49365853658536585,0.15804878048780488,1
1550,block-0516,Generalization_PedestriansOnRoad_1088,PedestriansOnRoad_088,Generalization,3,30088,baseline,3,Generalization_PedestriansOnRoad_1088__s3__baseline,0.0,0.0,0.0,0.0,100.0,84.893341,1.0,0.0,0.0,0.0,0.0,0.0,1021,0.0,0.0,0.0,1
1551,block-0517,Base_CustomObstacles_0024,CustomObstacles_024,Base,2,20024,current_frame,1,Base_CustomObstacles_0024__s2__current_frame,1.0,0.0,1.0,0.0,100.0,23.254115,0.0,0.0,0.0,0.0,0.0,0.0,2485,0.05311871227364185,0.10020120724346077,0.047082494969818915,1
1552,block-0517,Base_CustomObstacles_0024,CustomObstacles_024,Base,2,20024,baseline,2,Base_CustomObstacles_0024__s2__baseline,1.0,0.0,1.0,0.0,100.0,23.972256,0.0,0.0,0.0,0.0,0.0,0.0,2560,0.0,0.0,0.0,1
1553,block-0517,Base_CustomObstacles_0024,CustomObstacles_024,Base,2,20024,temporal,3,Base_CustomObstacles_0024__s2__temporal,1.0,0.0,0.0,1.0,58.52,12.034815,0.0,1.0,0.0,1.0,0.0,1.0,6056,0.14316380449141347,0.7973910171730515,0.6542272126816381,1
1554,block-0518,Generalization_PedestrianCrowd_1068,PedestrianCrowd_068,Generalization,3,30068,temporal,1,Generalization_PedestrianCrowd_1068__s3__temporal,0.0,0.0,0.0,0.0,100.0,86.482852,1.0,0.0,0.0,0.0,0.0,0.0,563,0.15985790408525755,0.19182948490230906,0.03197158081705151,1
1555,block-0518,Generalization_PedestrianCrowd_1068,PedestrianCrowd_068,Generalization,3,30068,baseline,2,Generalization_PedestrianCrowd_1068__s3__baseline,0.0,0.0,0.0,0.0,100.0,86.955427,1.0,0.0,0.0,0.0,0.0,0.0,537,0.0,0.0,0.0,1
1556,block-0518,Generalization_PedestrianCrowd_1068,PedestrianCrowd_068,Generalization,3,30068,current_frame,3,Generalization_PedestrianCrowd_1068__s3__current_frame,0.0,0.0,0.0,0.0,100.0,86.408737,1.0,0.0,0.0,0.0,0.0,0.0,539,0.14842300556586271,0.24860853432282004,0.10018552875695733,1
